registry,nir,cc,economy_name,type,resource,start,value,delegation_date,transfer_date,opaque_id,holder_name
apnic,irinn,IN,India,ipv4,103.56.228.0/22,103.56.228.0,1024,2015-05-08,,A92539D5,Excitel
apnic,irinn,IN,India,ipv4,103.56.236.0/22,103.56.236.0,1024,2015-05-08,,A92C8941,Meghbela Sanchar Private Limited
apnic,irinn,IN,India,ipv4,103.56.240.0-103.56.251.255,103.56.240.0,3072,2015-05-08,2020-10-23,A92B6295,Andhra Pradesh State FiberNet Limited
apnic,irinn,IN,India,ipv4,103.56.252.0/22,103.56.252.0,1024,2015-05-08,,A92C18CC,LANCEFIBERNET PVT LTD
apnic,,IN,India,asn,AS134177,134177,1,2015-05-08,,A91B8D56,Rural Broadband Pvt. Ltd
apnic,irinn,IN,India,ipv4,103.56.210.0/23,103.56.210.0,512,2015-05-07,,A924B618,hungama Digital Media Entertainment Pvt Ltd
apnic,irinn,IN,India,ipv4,45.116.148.0/22,45.116.148.0,1024,2015-05-06,2021-08-23,A927BAAB,51/A RACHNA MIDAS GOKULPETH
apnic,,IN,India,ipv4,103.56.173.0/24,103.56.173.0,256,2015-05-06,,A91E8B59,Nagarro Software Private Limited
apnic,irinn,IN,India,ipv4,103.56.175.0/24,103.56.175.0,256,2015-05-06,,A92E024C,QuEST Global Engineering Private Limited
apnic,irinn,IN,India,ipv4,103.56.196.0/22,103.56.196.0,1024,2015-05-06,2021-08-23,A927BAAB,51/A RACHNA MIDAS GOKULPETH
apnic,irinn,IN,India,ipv4,45.116.112.0/22,45.116.112.0,1024,2015-05-05,2017-09-01,A92AD572,Rainbow communications India Pvt Ltd
apnic,irinn,IN,India,ipv4,45.116.116.0/22,45.116.116.0,1024,2015-05-05,2018-05-23,A9260EC5,PERFECT INTERNET PVT LTD
apnic,irinn,IN,India,ipv4,45.116.120.0/22,45.116.120.0,1024,2015-05-05,,A925C375,A D Communication
apnic,irinn,IN,India,ipv4,45.116.124.0/22,45.116.124.0,1024,2015-05-05,2020-10-27,A92B6295,Andhra Pradesh State FiberNet Limited
apnic,irinn,IN,India,ipv4,103.56.176.0/22,103.56.176.0,1024,2015-05-05,2020-10-27,A92B6295,Andhra Pradesh State FiberNet Limited
apnic,irinn,IN,India,ipv4,103.56.180.0/22,103.56.180.0,1024,2015-05-05,,A925C375,A D Communication
apnic,,IN,India,asn,AS134173,134173,1,2015-05-05,,A91E8B59,Nagarro Software Private Limited
apnic,irinn,IN,India,ipv4,45.116.84.0/22,45.116.84.0,1024,2015-05-01,2020-10-23,A92B6295,Andhra Pradesh State FiberNet Limited
apnic,irinn,IN,India,ipv4,103.56.120.0/22,103.56.120.0,1024,2015-05-01,2020-10-23,A92B6295,Andhra Pradesh State FiberNet Limited
apnic,irinn,IN,India,ipv4,45.116.68.0/22,45.116.68.0,1024,2015-04-30,,A92356E0,Elxire IT Solution
apnic,irinn,IN,India,ipv4,45.116.44.0/22,45.116.44.0,1024,2015-04-29,,A929A76F,Microscan Internet Limited
apnic,irinn,IN,India,ipv4,45.116.56.0/22,45.116.56.0,1024,2015-04-29,,A92F4D09,paperchase business services pvt ltd
apnic,,IN,India,ipv4,103.56.85.0/24,103.56.85.0,256,2015-04-29,2024-05-10,A91964B3,Bharti Airtel Limited
apnic,irinn,IN,India,ipv4,103.56.88.0/22,103.56.88.0,1024,2015-04-29,,A92F4D09,paperchase business services pvt ltd
apnic,irinn,IN,India,ipv4,45.116.28.0/22,45.116.28.0,1024,2015-04-28,2020-11-04,A92B6295,Andhra Pradesh State FiberNet Limited
apnic,irinn,IN,India,ipv4,103.56.64.0/22,103.56.64.0,1024,2015-04-28,2020-11-04,A92B6295,Andhra Pradesh State FiberNet Limited
apnic,irinn,IN,India,ipv4,103.56.68.0/23,103.56.68.0,512,2015-04-28,,A92AC54F,SPEED4NET
apnic,irinn,IN,India,ipv4,45.115.252.0/22,45.115.252.0,1024,2015-04-27,,A92E6C9E,Elxire IT Services Pvt. Ltd.
apnic,irinn,IN,India,ipv4,45.116.0.0/22,45.116.0.0,1024,2015-04-27,,A922DF1C,ETHERNET XPRESS PVT. LTD.
apnic,irinn,IN,India,ipv4,45.116.4.0/22,45.116.4.0,1024,2015-04-27,,A92B3EC7,UTTAM INFRANET PRIVATE LIMITED
apnic,,IN,India,ipv4,103.56.28.0/24,103.56.28.0,256,2015-04-27,,A914297B,GLOBALFOUNDRIES SINGAPORE PTE. LTD.
apnic,irinn,IN,India,ipv4,103.56.29.0/24,103.56.29.0,256,2015-04-27,,A92E024C,QuEST Global Engineering Private Limited
apnic,irinn,IN,India,ipv4,103.56.30.0/24,103.56.30.0,256,2015-04-27,,A92D6A1A,BALAJIONLINE
apnic,irinn,IN,India,ipv4,103.56.36.0/22,103.56.36.0,1024,2015-04-27,2020-09-28,A9244464,Spectra Technologies India Private Limited
apnic,irinn,IN,India,ipv4,103.56.40.0/22,103.56.40.0,1024,2015-04-27,,A922DF1C,ETHERNET XPRESS PVT. LTD.
apnic,irinn,IN,India,ipv6,2001:df3:cc00::/48,2001:df3:cc00::,48,2015-04-27,,A922DF1C,ETHERNET XPRESS PVT. LTD.
apnic,irinn,IN,India,ipv4,103.55.244.0/22,103.55.244.0,1024,2015-04-24,2022-06-15,A92DCE97,Netmagic IT Services Pvt Ltd
apnic,,IN,India,ipv4,45.74.248.0/22,45.74.248.0,1024,2015-04-23,2026-04-02,A91964B3,Bharti Airtel Limited
apnic,irinn,IN,India,ipv4,45.115.168.0/22,45.115.168.0,1024,2015-04-23,2018-08-09,A921D438,U.P. COMMUNICATION SERVICES PVT LTD
apnic,irinn,IN,India,ipv4,45.115.172.0/22,45.115.172.0,1024,2015-04-23,,A923D504,Mukand Infotel Pvt Ltd.
apnic,irinn,IN,India,ipv4,45.115.176.0/22,45.115.176.0,1024,2015-04-23,,A92B69D7,IAXN Telecom Pvt. Ltd.
apnic,irinn,IN,India,ipv4,45.115.184.0/22,45.115.184.0,1024,2015-04-23,,A924CD8F,Genstar Network Solutions Pvt Ltd.
apnic,irinn,IN,India,ipv4,45.115.188.0/22,45.115.188.0,1024,2015-04-23,,A9260EC5,PERFECT INTERNET PVT LTD
apnic,irinn,IN,India,ipv4,103.55.213.0/24,103.55.213.0,256,2015-04-23,,A92FFC2F,Digital Cable Broadband P Ltd
apnic,irinn,IN,India,ipv4,103.55.214.0/23,103.55.214.0,512,2015-04-23,2025-07-25,A9269D34,FIRST MILE DIGITAL PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,45.115.148.0/22,45.115.148.0,1024,2015-04-22,2020-10-14,A92B6295,Andhra Pradesh State FiberNet Limited
apnic,irinn,IN,India,ipv4,103.55.180.0/22,103.55.180.0,1024,2015-04-22,2020-10-14,A92B6295,Andhra Pradesh State FiberNet Limited
apnic,irinn,IN,India,ipv4,103.55.184.0/22,103.55.184.0,1024,2015-04-22,,A9245CF3,New Delhi Television Ltd
apnic,irinn,IN,India,ipv4,103.55.165.0/24,103.55.165.0,256,2015-04-21,2022-07-28,A9295EA9,MULTI CORE INFOTECH
apnic,irinn,IN,India,ipv4,103.55.166.0/23,103.55.166.0,512,2015-04-21,2023-05-04,A9211267,24/7 Customer Pvt. Ltd.
apnic,irinn,IN,India,ipv4,45.114.192.0/22,45.114.192.0,1024,2015-04-17,2017-08-01,A9210077,Intech Online Private Limited
apnic,irinn,IN,India,ipv4,45.115.88.0/22,45.115.88.0,1024,2015-04-17,,A9255517,RailTel Corporation of India Ltd.
apnic,irinn,IN,India,ipv4,45.115.96.0/22,45.115.96.0,1024,2015-04-17,,A926C91D,Star Broadband Services
apnic,irinn,IN,India,ipv4,45.115.104.0/22,45.115.104.0,1024,2015-04-17,,A92E4FDB,Ultranet services private limited
apnic,irinn,IN,India,ipv4,103.55.72.0/22,103.55.72.0,1024,2015-04-17,,A9255517,RailTel Corporation of India Ltd.
apnic,irinn,IN,India,ipv4,103.55.84.0/22,103.55.84.0,1024,2015-04-17,2022-05-17,A923367D,JAIN ENTERPRISES
apnic,irinn,IN,India,ipv4,103.55.88.0/22,103.55.88.0,1024,2015-04-17,,A92E4FDB,Ultranet services private limited
apnic,irinn,IN,India,ipv4,103.55.96.0/22,103.55.96.0,1024,2015-04-17,2022-05-18,A92AD099,Alliance Broadband Services Pvt. Ltd.
apnic,irinn,IN,India,ipv4,103.55.104.0/22,103.55.104.0,1024,2015-04-17,,A9251F16,SBR Telecom Pvt. Ltd
apnic,irinn,IN,India,ipv4,103.55.108.0/22,103.55.108.0,1024,2015-04-17,,A9210B3B,Aligarh Muslim University
ripencc,,IN,India,ipv4,185.96.162.0/24,185.96.162.0,256,2015-04-17,2018-12-17,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,45.115.76.0/22,45.115.76.0,1024,2015-04-16,,A92AFD1B,VIZAG BROADCASTING COMPANY PVT. LTD
apnic,irinn,IN,India,ipv4,103.55.60.0/22,103.55.60.0,1024,2015-04-16,,A9234D86,ANI DATA SERVICES
apnic,irinn,IN,India,ipv4,103.55.64.0/22,103.55.64.0,1024,2015-04-16,,A9253D71,SKYNET E SOLUTION PVT LTD
apnic,irinn,IN,India,ipv4,45.115.52.0/22,45.115.52.0,1024,2015-04-15,2025-01-15,A92443CE,Satellite Netcom Private Limited
apnic,irinn,IN,India,ipv4,45.115.56.0/22,45.115.56.0,1024,2015-04-15,2019-03-08,A92B6FD2,Microscan Internet Limited
apnic,irinn,IN,India,ipv4,103.55.40.0/22,103.55.40.0,1024,2015-04-15,,A9289545,BPS COMMUNICATION AND SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,45.115.0.0/22,45.115.0.0,1024,2015-04-13,2026-04-02,A9258B07,Nivi Telecom Pvt Ltd
apnic,irinn,IN,India,ipv4,45.115.4.0/22,45.115.4.0,1024,2015-04-13,2019-01-03,A92B208C,Gigantic Infotel Pvt Ltd
apnic,irinn,IN,India,ipv4,45.115.8.0/22,45.115.8.0,1024,2015-04-13,,A922B30A,influence
apnic,irinn,IN,India,ipv4,103.54.244.0/22,103.54.244.0,1024,2015-04-13,,A922B30A,influence
apnic,irinn,IN,India,ipv4,45.114.244.0/22,45.114.244.0,1024,2015-04-10,,A92EA305,Pol publishers pvt ltd
apnic,irinn,IN,India,ipv4,45.114.248.0/22,45.114.248.0,1024,2015-04-10,,A9220A68,CHANDIKA CABLE NETWORK
apnic,irinn,IN,India,ipv4,103.54.236.0/23,103.54.236.0,512,2015-04-10,,A92BF199,SINCH CLOUD COMMUNICATION SERVICES INDIA PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.54.174.0/23,103.54.174.0,512,2015-04-09,,A9275B81,Janalakshmi Financial Services Pvt Ltd
apnic,irinn,IN,India,ipv4,103.54.220.0/22,103.54.220.0,1024,2015-04-09,,A9266F17,Airgenie Communications Private Limited
ripencc,,IN,India,ipv4,45.114.208.0/22,45.114.208.0,1024,2015-04-08,2025-08-14,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,45.114.212.0/22,45.114.212.0,1024,2015-04-08,,A9226AB6,paperchase accountancy india pvt ltd
apnic,irinn,IN,India,ipv4,45.114.216.0/22,45.114.216.0,1024,2015-04-08,,A92CDA5B,Gujtel Digital Network
apnic,,IN,India,ipv4,103.54.135.0/24,103.54.135.0,256,2015-04-08,,A911C6FB,HSBC
apnic,irinn,IN,India,ipv4,103.54.173.0/24,103.54.173.0,256,2015-04-08,,A9247D29,Sarla Holdings Pvt.Ltd
apnic,irinn,IN,India,ipv4,103.54.180.0/22,103.54.180.0,1024,2015-04-08,,A9284E2C,Cnergee Cloud Technology Solutions LLP
apnic,irinn,IN,India,ipv4,103.54.188.0/22,103.54.188.0,1024,2015-04-08,,A9226AB6,paperchase accountancy india pvt ltd
apnic,irinn,IN,India,ipv4,103.54.196.0/22,103.54.196.0,1024,2015-04-08,,A92CDA5B,Gujtel Digital Network
apnic,irinn,IN,India,ipv4,45.114.176.0/22,45.114.176.0,1024,2015-04-07,,A927ED6F,DECO MEDIA AND COMMUNICATIONS PVT LTD
apnic,,IN,India,ipv4,45.114.180.0/22,45.114.180.0,1024,2015-04-07,2020-08-10,A91B6587,HostRoyale Technologies Pvt Ltd
apnic,irinn,IN,India,ipv4,103.54.136.0/22,103.54.136.0,1024,2015-04-07,2025-10-17,A92B108D,ESDS Software Solution Limited.
apnic,irinn,IN,India,ipv4,103.54.140.0/23,103.54.140.0,512,2015-04-07,,A92EA0C3,AIRWAVES INTERNET PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.54.144.0/22,103.54.144.0,1024,2015-04-07,,A92F1ACF,Nexgtech Net Solutions Pvt Ltd
apnic,,IN,India,ipv6,2402:3a80::/32,2402:3a80::,32,2015-04-07,,A91CD39D,Vodafone Idea Ltd. (VIL)
apnic,irinn,IN,India,ipv4,45.114.140.0/22,45.114.140.0,1024,2015-04-06,,A929919A,PSR Holdings Private Limited
apnic,irinn,IN,India,ipv4,45.114.144.0/22,45.114.144.0,1024,2015-04-06,2018-04-27,A92501F3,Tejays Dynamic Limited
apnic,irinn,IN,India,ipv4,45.114.148.0/22,45.114.148.0,1024,2015-04-06,,A929DD73,Shiv Nadar Institution of Eminence Deemed to be University
apnic,irinn,IN,India,ipv4,45.114.152.0/22,45.114.152.0,1024,2015-04-06,,A921A2C9,UPM INTERNET SERVICES PVT. LTD.
apnic,irinn,IN,India,ipv4,45.114.156.0/22,45.114.156.0,1024,2015-04-06,,A92DC680,Gigabytes Broadband Pvt Ltd
apnic,irinn,IN,India,ipv4,103.54.96.0/22,103.54.96.0,1024,2015-04-06,,A92DC680,Gigabytes Broadband Pvt Ltd
apnic,irinn,IN,India,ipv4,103.54.100.0/22,103.54.100.0,1024,2015-04-06,,A92536BC,Hardwork Cable and Internet Services Pvt Ltd
apnic,irinn,IN,India,ipv4,103.54.104.0/22,103.54.104.0,1024,2015-04-06,2025-07-16,A92C3C5F,EMC Square Teleinfra Pvt Ltd
apnic,irinn,IN,India,ipv4,103.54.64.0/22,103.54.64.0,1024,2015-04-01,,A9262A0C,Chemplast Sanmar Limited
apnic,irinn,IN,India,ipv6,2001:df3:6c00::/48,2001:df3:6c00::,48,2015-04-01,,A9262A0C,Chemplast Sanmar Limited
apnic,irinn,IN,India,ipv4,45.114.48.0/22,45.114.48.0,1024,2015-03-30,,A924AF7F,Wefe Technology Pvt Ltd
apnic,irinn,IN,India,ipv4,45.114.56.0/22,45.114.56.0,1024,2015-03-30,2017-05-03,A923E9C8,BlazeNet Technologies Ltd
apnic,irinn,IN,India,ipv4,45.114.64.0/22,45.114.64.0,1024,2015-03-30,2017-06-02,A923E9C8,BlazeNet Technologies Ltd
apnic,irinn,IN,India,ipv4,45.114.68.0/22,45.114.68.0,1024,2015-03-30,,A927C376,Sonic Wireless Technologies
apnic,irinn,IN,India,ipv4,45.114.72.0/22,45.114.72.0,1024,2015-03-30,2020-10-28,A92B6295,Andhra Pradesh State FiberNet Limited
apnic,irinn,IN,India,ipv4,45.114.76.0/22,45.114.76.0,1024,2015-03-30,,A92C0800,Pinnapu Estates Private Limited
apnic,irinn,IN,India,ipv4,45.114.80.0/22,45.114.80.0,1024,2015-03-30,2023-02-27,A92B6FD2,Microscan Internet Limited
apnic,irinn,IN,India,ipv4,103.54.12.0/22,103.54.12.0,1024,2015-03-30,2017-05-03,A923E9C8,BlazeNet Technologies Ltd
apnic,irinn,IN,India,ipv4,103.54.20.0/22,103.54.20.0,1024,2015-03-30,2017-06-02,A923E9C8,BlazeNet Technologies Ltd
apnic,irinn,IN,India,ipv4,103.54.24.0-103.54.26.255,103.54.24.0,768,2015-03-30,2024-09-13,A92C0469,STG SOFTWARE SOLUTION PVT LTD
apnic,irinn,IN,India,ipv4,103.54.27.0/24,103.54.27.0,256,2015-03-30,,A92EF546,Shrisai Enterprises
apnic,irinn,IN,India,ipv4,103.54.28.0/22,103.54.28.0,1024,2015-03-30,,A927C376,Sonic Wireless Technologies
apnic,irinn,IN,India,ipv4,103.54.32.0/22,103.54.32.0,1024,2015-03-30,2020-10-28,A92B6295,Andhra Pradesh State FiberNet Limited
apnic,irinn,IN,India,ipv4,45.114.36.0/22,45.114.36.0,1024,2015-03-27,2024-01-25,A92D125B,FUTURE NETSANCHAR LIMITED
apnic,irinn,IN,India,ipv4,103.53.232.0/22,103.53.232.0,1024,2015-03-27,,A924DB79,Five Network Kailash Broadband Private Limited
apnic,irinn,IN,India,ipv4,103.53.240.0/22,103.53.240.0,1024,2015-03-27,,A9278DE6,Au Financiers India Ltd.
apnic,irinn,IN,India,ipv4,103.53.244.0/22,103.53.244.0,1024,2015-03-27,,A924AE21,Quintiles Research India Private Ltd.
apnic,irinn,IN,India,ipv4,45.113.248.0/22,45.113.248.0,1024,2015-03-26,2025-06-25,A92DA014,Gtpl Broadband Pvt. Ltd.
ripencc,,IN,India,ipv4,45.114.8.0/21,45.114.8.0,2048,2015-03-26,2026-03-18,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
ripencc,,IN,India,ipv4,103.53.216.0/22,103.53.216.0,1024,2015-03-26,2025-12-24,416dc88a-a047-4d1e-ad9a-5adc3e406049,HostRoyale Technologies Pvt Ltd
apnic,,IN,India,ipv4,45.113.224.0/22,45.113.224.0,1024,2015-03-24,2021-07-20,A911C362,LEAPSWITCH NETWORKS PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,103.53.164.0/22,103.53.164.0,1024,2015-03-24,2020-10-16,A929FC91,Ishan's Network
